"Geo_FIPS","Geo_GEOID","Geo_NAME","Geo_QName","Geo_STUSAB","pop3over","school_enrolled","school_not_enrolled","households","pop_under25k","pop25k_49k","pop50k_74k","pop75k_99k","pop100kover","median_income","pov_denom","pov_under2q","pov2q_3q","pov3q_4q","pov4q_6q","pov6q_8q","pov_over8q","school_enrolled_pct","income_under25kpct","income25k_49kpct","pop50k_74kpct","pop75k_99kpct","pop100koverpct","pov_below_line","pov_1_2overline","pov_doubleline"
"16045","05000US16045","Gem County","Gem County, Idaho","id",16489,3832,12657,6583,1913,1910,1520,580,660,43001,16898,615,1388,1088,1880,1811,10116,23.2397355812966,29.0596992252772,29.0141272975847,23.0897766975543,8.81057268722467,10.0258240923591,18.2921055746242,21.8428216356965,59.8650727896793
"16047","05000US16047","Gooding County","Gooding County, Idaho","id",14579,3653,10926,5419,1139,1619,1343,498,820,48638,15044,749,830,816,1501,2351,8797,25.0565882433637,21.0186381251153,29.8763609522052,24.7831703266285,9.18988743310574,15.1319431629452,15.9199680935921,25.6048923158734,58.4751395905344
"16049","05000US16049","Idaho County","Idaho County, Idaho","id",15862,3225,12637,6466,1915,1999,1369,404,779,39113,15729,925,455,909,2586,2510,8344,20.3316101374354,29.6164553046706,30.9155583049799,21.1722858026601,6.24806681101144,12.047633776678,14.5527369826435,32.398753894081,53.0485091232755
"16051","05000US16051","Jefferson County","Jefferson County, Idaho","id",26531,8603,17928,8647,1173,2122,2220,1158,1974,60162,27879,1003,156,997,3321,4543,17859,32.426218386039,13.5653984040708,24.5403029952585,25.6736440383948,13.3919278362438,22.8287267260322,7.73341941963485,28.2076114638258,64.0589691165393
"16053","05000US16053","Jerome County","Jerome County, Idaho","id",22189,6231,15958,7828,1859,2123,1784,752,1310,49306,22975,1792,662,1682,2893,3094,12852,28.0814818153139,23.7480838017374,27.1205927439959,22.7899846704139,9.60654062340317,16.7347981604497,18.0021762785637,26.0587595212187,55.9390642002176
"16055","05000US16055","Kootenai County","Kootenai County, Idaho","id",148180,35442,112738,60497,11180,16144,12853,7273,13047,54457,151761,7160,4501,6709,12058,17839,103494,23.9182075853691,18.4802552192671,26.6856207745839,21.2456816040465,12.0220837396896,21.566358662413,12.1045591423356,19.700054691258,68.1953861664064
"16057","05000US16057","Latah County","Latah County, Idaho","id",37929,15495,22434,15530,4279,4119,2890,1336,2906,45466,36010,4045,1614,1754,2912,3764,21921,40.8526457328166,27.5531229877656,26.5228589826143,18.6091435930457,8.60270444301352,18.7121699935609,20.5859483476812,18.5392946403777,60.8747570119411
"16059","05000US16059","Lemhi County","Lemhi County, Idaho","id",7578,1270,6308,3549,1111,997,693,364,384,37921,7669,373,207,423,1267,1090,4309,16.75903932436,31.3045928430544,28.0924204001127,19.5266272189349,10.2564102564103,10.8199492814877,13.078628243578,30.7341243969227,56.1872473594993
"16061","05000US16061","Lewis County","Lewis County, Idaho","id",3723,820,2903,1632,496,491,304,163,178,41326,3788,249,92,196,586,479,2186,22.0252484555466,30.3921568627451,30.0857843137255,18.6274509803922,9.98774509803922,10.906862745098,14.1763463569166,28.1151003167899,57.7085533262936
"16063","05000US16063","Lincoln County","Lincoln County, Idaho","id",5123,1404,3719,1687,371,523,348,236,209,48222,5266,333,176,199,920,618,3020,27.4058169041577,21.9917012448133,31.0017783046829,20.6283343212804,13.9893301719028,12.3888559573207,13.4447398404861,29.2062286365363,57.3490315229776
"16065","05000US16065","Madison County","Madison County, Idaho","id",36009,19004,17005,10625,3895,2766,1569,941,1454,36031,38194,6263,2407,2966,5479,4604,16475,52.7756949651476,36.6588235294118,26.0329411764706,14.7670588235294,8.85647058823529,13.6847058823529,30.4655181442111,26.3994344661465,43.1350473896424
"16067","05000US16067","Minidoka County","Minidoka County, Idaho","id",19651,5343,14308,7279,1620,1980,1708,948,1023,50663,20387,1029,1604,1293,2478,2609,11374,27.1894560073279,22.255804368732,27.2015386728946,23.4647616430828,13.0237670009617,14.0541283143289,19.2573698925786,24.9521754058959,55.7904547015255
"16069","05000US16069","Nez Perce County","Nez Perce County, Idaho","id",38552,8770,29782,16302,3406,4201,3318,2239,3138,54174,39029,2250,1455,1982,3524,3708,26110,22.7484955384935,20.8931419457735,25.7698441908968,20.3533308796467,13.7345111029322,19.2491718807508,14.5712162750775,18.529811166056,66.8989725588665
"16071","05000US16071","Oneida County","Oneida County, Idaho","id",4177,1196,2981,1585,324,452,381,250,178,51058,4295,189,149,221,393,628,2715,28.6329901843428,20.4416403785489,28.5173501577287,24.0378548895899,15.7728706624606,11.2302839116719,13.0151338766007,23.7718277066356,63.2130384167637
"16073","05000US16073","Owyhee County","Owyhee County, Idaho","id",11025,2791,8234,4250,1250,1231,800,379,590,40430,11316,610,834,944,1343,1156,6429,25.3151927437642,29.4117647058824,28.9647058823529,18.8235294117647,8.91764705882353,13.8823529411765,21.1028632025451,22.0837751855779,56.813361611877
"16075","05000US16075","Payette County","Payette County, Idaho","id",22092,5501,16591,8768,1853,2503,1726,1029,1657,50289,22610,707,1045,1322,2851,2446,14239,24.9004164403404,21.1336678832117,28.5469890510949,19.6852189781022,11.7358576642336,18.8982664233577,13.5957540911101,23.4276868642194,62.9765590446705
"16077","05000US16077","Power County","Power County, Idaho","id",7312,2056,5256,2581,492,799,676,317,297,49985,7649,117,214,400,1605,1161,4152,28.1181619256017,19.0623789228981,30.9569934134057,26.1913986826811,12.2820612165827,11.5071677644324,9.55680481108642,36.1615897502942,54.2816054386194
"16079","05000US16079","Shoshone County","Shoshone County, Idaho","id",12048,2030,10018,5540,1594,1838,1044,454,610,39091,12318,850,580,706,1754,1280,7148,16.8492695883134,28.7725631768953,33.1768953068592,18.8447653429603,8.19494584837545,11.0108303249097,17.3404773502192,24.6306218541971,58.0289007955837
"16081","05000US16081","Teton County","Teton County, Idaho","id",10552,2589,7963,3736,585,807,705,605,1034,68818,11065,350,111,218,1367,879,8140,24.535633055345,15.6584582441113,21.6006423982869,18.8704496788009,16.1937901498929,27.6766595289079,6.13646633529146,20.2982376863986,73.56529597831
"16083","05000US16083","Twin Falls County","Twin Falls County, Idaho","id",79661,22618,57043,30697,6737,8372,6578,3843,5167,50778,82390,4128,2672,5372,9370,9557,51291,28.3928145516627,21.9467700426752,27.2730234224843,21.4288041176662,12.5191386780467,16.8322637391276,14.7736375773759,22.972448112635,62.2539143099891
"16085","05000US16085","Valley County","Valley County, Idaho","id",9965,1640,8325,3461,625,860,754,451,771,55299,10278,223,297,503,310,2292,6653,16.4576016056197,18.0583646344987,24.8483097370702,21.7856110950592,13.0309159202543,22.2767986131176,9.95329830706363,25.3162093792567,64.7304923136797
"16087","05000US16087","Washington County","Washington County, Idaho","id",9841,2146,7695,4018,1208,1317,720,274,499,37206,9934,612,439,512,1859,1130,5382,21.8067269586424,30.0647088103534,32.7775012444002,17.9193628670981,6.81931309109009,12.4191139870582,15.733843366217,30.0885846587477,54.1775719750352
"17001","05000US17001","Adams County","Adams County, Illinois","il",63863,14931,48932,27300,5920,7347,5540,3229,5264,51398,64844,3390,1813,2671,5543,6080,45347,23.3797347446878,21.6849816849817,26.9120879120879,20.2930402930403,11.8278388278388,19.2820512820513,12.1429893282339,17.9245573992968,69.9324532724693
"17003","05000US17003","Alexander County","Alexander County, Illinois","il",6232,1457,4775,2323,884,701,355,182,201,34709,6440,1012,508,426,691,674,3129,23.3793324775353,38.0542402066294,30.1764959104606,15.2819629789066,7.83469651312957,8.65260439087387,30.2173913043478,21.195652173913,48.5869565217391
"17005","05000US17005","Bond County","Bond County, Illinois","il",16278,4225,12053,6218,1310,1366,1256,933,1353,58097,14965,696,495,977,1399,914,10484,25.955277061064,21.0678674815053,21.9684786104857,20.1994210357028,15.0048247024767,21.7594081698295,14.4871366521884,15.4560641496826,70.056799198129
"17007","05000US17007","Boone County","Boone County, Illinois","il",51754,14568,37186,18731,3001,3992,3532,2768,5438,66898,53089,2499,1211,2133,4026,5594,37626,28.1485489044325,16.0215685227697,21.3122630932678,18.856441193743,14.7776413432278,29.0320858469916,11.0060464503004,18.1205146075458,70.8734389421537
"17009","05000US17009","Brown County","Brown County, Illinois","il",6485,1358,5127,2087,436,404,467,352,428,58762,4804,153,132,197,419,494,3409,20.940632228219,20.8912314326785,19.3579300431241,22.3766171538093,16.8663152850982,20.5079060852899,10.0333055786844,19.0049958368027,70.9616985845129
"17011","05000US17011","Bureau County","Bureau County, Illinois","il",32401,7255,25146,13805,2706,3522,2714,1989,2874,55940,32878,1469,1255,1428,2682,2987,23057,22.3912842196229,19.601593625498,25.5124954726548,19.6595436436074,14.4078232524448,20.818544005795,12.6285053835391,17.2425330007908,70.1289616156701
"17013","05000US17013","Calhoun County","Calhoun County, Illinois","il",4720,1134,3586,1805,450,366,368,219,402,54392,4690,234,182,185,370,337,3382,24.0254237288136,24.9307479224377,20.2770083102493,20.387811634349,12.1329639889197,22.2714681440443,12.8144989339019,15.0746268656716,72.1108742004265
"17015","05000US17015","Carroll County","Carroll County, Illinois","il",14074,2726,11348,6476,1429,1754,1342,898,1053,51228,14283,788,408,393,944,1560,10190,19.3690493107858,22.0660901791229,27.0846201358864,20.7226683137739,13.8665843113033,16.2600370599135,11.1251137716166,17.531330952881,71.3435552755023
"17017","05000US17017","Cass County","Cass County, Illinois","il",12157,2832,9325,5024,1063,1326,1084,697,854,51997,12494,527,584,578,1508,1519,7778,23.2952208604096,21.1584394904459,26.3933121019108,21.5764331210191,13.8734076433121,16.9984076433121,13.5184888746598,24.2276292620458,62.2538818632944
"17019","05000US17019","Champaign County","Champaign County, Illinois","il",202688,79727,122961,82499,22692,17543,13835,9079,19350,51692,193809,26629,6232,7550,15233,16548,121617,39.3348397537101,27.5057879489448,21.2645001757597,16.769900241215,11.0049818785682,23.4548297555122,20.8509408747788,16.398103287257,62.7509558379642
"17021","05000US17021","Christian County","Christian County, Illinois","il",32312,7046,25266,13939,3332,3309,3057,1843,2398,52415,31464,1901,883,1294,3173,3281,20932,21.8061401336965,23.9041538130425,23.7391491498673,21.9312719707296,13.2218954013918,17.2035296649688,12.9608441393338,20.5123315535215,66.5268243071447
"17023","05000US17023","Clark County","Clark County, Illinois","il",15250,3445,11805,6774,1404,1656,1440,891,1383,54158,15551,857,499,604,1568,1734,10289,22.5901639344262,20.726306465899,24.4464127546501,21.2577502214349,13.1532329495128,20.4162976085031,12.6036910809594,21.2333611986367,66.1629477204038
"17025","05000US17025","Clay County","Clay County, Illinois","il",12888,2664,10224,5638,1439,1447,1143,664,945,48691,13089,685,650,765,1181,1313,8495,20.6703910614525,25.5232351897836,25.6651294785385,20.2731465058531,11.7772259666548,16.7612628591699,16.0440064176026,19.054167621667,64.9018259607304
"17027","05000US17027","Clinton County","Clinton County, Illinois","il",36430,8346,28084,14190,2377,2954,2958,1913,3988,65010,35500,1266,1025,914,2436,2453,27406,22.9096898160856,16.7512332628612,20.8174770965469,20.845665961945,13.4813248766737,28.1042988019732,9.02816901408451,13.7718309859155,77.2
"17029","05000US17029","Coles County","Coles County, Illinois","il",50207,15860,34347,21139,6317,5198,3881,2427,3316,44071,48114,4744,2532,3047,5472,3580,28739,31.5892206266059,29.8831543592412,24.5896210795213,18.3594304366337,11.4811485879181,15.6866455366857,21.4552936775159,18.8136509124163,59.7310554100678
"17031","05000US17031","Cook County","Cook County, Illinois","il",5030755,1309276,3721479,1963070,418106,397266,318622,234678,594398,62088,5138012,355271,197041,225708,474628,450094,3435270,26.02543753373,21.2985782473371,20.2369757573596,16.2308017543949,11.9546424732689,30.2790017676395,15.1424325205936,17.9976613522896,66.8599061271169
"17033","05000US17033","Crawford County","Crawford County, Illinois","il",18415,4013,14402,7653,1844,2073,1188,965,1583,49233,16971,778,571,621,1450,1833,11718,21.7920173771382,24.0951260943421,27.0874166993336,15.5233241865935,12.609434208807,20.6846988109238,11.6080372399976,19.3447645984326,69.0471981615697
"17035","05000US17035","Cumberland County","Cumberland County, Illinois","il",10410,2348,8062,4322,943,1083,1012,507,777,53376,10719,658,275,568,941,767,7510,22.5552353506244,21.8186024988431,25.0578435909301,23.4150856085146,11.7306802406293,17.9777880610828,14.0031719376808,15.9343222315515,70.0625058307678
"17037","05000US17037","DeKalb County","DeKalb County, Illinois","il",100619,35794,64825,37703,7916,7718,7328,4874,9867,61086,99131,10061,2692,3573,7755,8162,66888,35.5737981892088,20.9956767365992,20.4705195873007,19.4361191417129,12.9273532610137,26.1703312733735,16.4691166234579,16.05653125662,67.4743521199221
"17039","05000US17039","De Witt County","De Witt County, Illinois","il",15529,3500,12029,6663,1168,1792,1424,851,1428,55591,15766,721,493,525,1307,1170,11550,22.5384763989954,17.5296413027165,26.8947921356746,21.3717544649557,12.7720246135374,21.4317874831157,11.0300646961817,15.7110237219333,73.2589115818851
"17041","05000US17041","Douglas County","Douglas County, Illinois","il",18927,4270,14657,7618,1599,1859,1597,957,1606,54218,19399,1126,577,467,2335,1571,13323,22.5603635018756,20.9897610921502,24.4027303754266,20.9635074822788,12.5623523234445,21.0816487266999,11.1861436156503,20.1350585081705,68.6787978761792
"17043","05000US17043","DuPage County","DuPage County, Illinois","il",899160,244609,654551,341823,38511,53987,51908,45972,151445,88711,918650,30503,13256,18444,46706,52890,756851,27.2041683348903,11.2663571497529,15.7938465229081,15.1856370109677,13.449065744552,44.3050935718193,6.77113155173352,10.8415609862298,82.3873074620367
"17045","05000US17045","Edgar County","Edgar County, Illinois","il",16960,3392,13568,7590,1862,1862,1594,1129,1143,51109,17217,913,559,653,1270,1924,11898,20,24.532279314888,24.532279314888,21.0013175230567,14.8748353096179,15.0592885375494,12.3424522274496,18.5514317244584,69.106116048092
"17047","05000US17047","Edwards County","Edwards County, Illinois","il",6253,1361,4892,2776,631,766,542,366,471,49766,6414,250,206,203,456,711,4588,21.7655525347833,22.7305475504323,27.5936599423631,19.5244956772334,13.1844380403458,16.9668587896254,10.2743997505457,18.1945743685688,71.5310258808856
"17049","05000US17049","Effingham County","Effingham County, Illinois","il",32985,7824,25161,13555,2652,3396,2612,1820,3075,56293,33555,1394,1243,1264,2748,2845,24061,23.7198726693952,19.5647362596828,25.0534857985983,19.2696421984508,13.4267797860568,22.6853559572114,11.6256891670392,16.6681567575622,71.7061540753986
"17051","05000US17051","Fayette County","Fayette County, Illinois","il",20970,4803,16167,7616,1973,2298,1169,971,1205,44432,19885,1550,904,1097,2399,2317,11618,22.9041487839771,25.905987394958,30.1733193277311,15.3492647058824,12.749474789916,15.8219537815126,17.8576816696002,23.7163691224541,58.4259492079457
"17053","05000US17053","Ford County","Ford County, Illinois","il",12956,2984,9972,5779,1290,1522,1122,732,1113,51120,12992,732,935,381,1142,1029,8773,23.0317999382525,22.32220107285,26.3367364595951,19.4151237238277,12.6665513064544,19.2593874372729,15.7635467980296,16.7102832512315,67.5261699507389
"17055","05000US17055","Franklin County","Franklin County, Illinois","il",37860,8175,29685,16135,5036,4319,3006,1638,2136,41414,38334,3186,1947,2384,4662,4194,21961,21.5927099841521,31.2116516888751,26.7678958785249,18.630306786489,10.1518438177874,13.2383018283235,19.6092241874054,23.1022069181406,57.288568894454
"17057","05000US17057","Fulton County","Fulton County, Illinois","il",34462,7734,26728,14090,3592,3426,3063,1792,2217,50180,32810,2330,1484,1600,3376,2979,21041,22.4421101503105,25.4932576295245,24.3151171043293,21.7388218594748,12.7182398864443,15.7345635202271,16.5010667479427,19.3690947881743,64.129838463883
"17059","05000US17059","Gallatin County","Gallatin County, Illinois","il",4965,1063,3902,2314,709,606,393,295,311,42500,5137,395,340,270,655,535,2942,21.4098690835851,30.6395851339672,26.1884183232498,16.9835782195333,12.7484874675886,13.4399308556612,19.5639478294725,23.1652715592758,57.2707806112517
"17061","05000US17061","Greene County","Greene County, Illinois","il",12745,2642,10103,5005,1293,1421,979,588,724,46052,12811,932,315,601,1107,1728,8128,20.7296979207532,25.8341658341658,28.3916083916084,19.5604395604396,11.7482517482517,14.4655344655345,14.4251034267426,22.129420029662,63.4454765435953
"17063","05000US17063","Grundy County","Grundy County, Illinois","il",48736,13363,35373,19398,2815,3273,3731,2952,6627,74140,49943,1630,1245,1514,2170,3588,39796,27.4191562705187,14.5118053407568,16.8728734921126,19.2339416434684,15.2180637179091,34.1633158057532,8.78801834090864,11.5291432232745,79.6828384358168
